"district_id","state_id","n_sample","sc_share","st_share","employment_rate"
51,"(09) Uttar Pradesh 09",327,26.2996941896024,0,60.5504587155963
54,"(09) Uttar Pradesh 09",1030,23.1067961165049,1.2621359223301,52.3300970873786
58,"(09) Uttar Pradesh 09",253,4.74308300395257,0,35.5731225296443
59,"(09) Uttar Pradesh 09",791,7.20606826801517,13.2743362831858,45.8912768647282
60,"(09) Uttar Pradesh 09",161,0,0,44.0993788819876
62,"(09) Uttar Pradesh 09",324,5.8641975308642,0,36.7283950617284
63,"(09) Uttar Pradesh 09",253,4.74308300395257,11.8577075098814,35.5731225296443
65,"(09) Uttar Pradesh 09",1330,27.8947368421053,2.78195488721805,42.8571428571429
66,"(09) Uttar Pradesh 09",606,32.013201320132,0,50
67,"(09) Uttar Pradesh 09",694,17.0028818443804,5.3314121037464,39.6253602305475
68,"(09) Uttar Pradesh 09",927,19.4174757281553,4.20711974110032,45.4153182308522
